Airport,Origin,Passengers
SFO,PIT,59153.0
SFO,PLS,2.0
SFO,PSP,197892.0
SFO,PTY,108192.0
SFO,PUB,0.0
SFO,PVR,117093.0
SFO,QRO,0.0
SFO,RDU,119076.0
SFO,RNO,104859.0
SFO,SAF,3.0
SFO,SAL,78109.0
SFO,SAN,946256.0
SFO,SAT,22715.0
SFO,SEA,1164463.0
SFO,SFO,0.0
SFO,SIN,173418.0
SFO,SJC,2294.0
SFO,SJD,130829.0
SFO,SJU,0.0
SFO,SLC,307246.0
SFO,SMF,113866.0
SFO,SNA,440480.0
SFO,STL,102506.0
SFO,STR,0.0
SFO,SXB,2.0
SFO,SYD,167812.0
SFO,TAO,24595.0
SFO,TEB,31.0
SFO,TLL,2.0
SFO,TLV,87308.0
SFO,TPA,51941.0
SFO,TPE,509768.0
SFO,TUL,69.0
SFO,TUS,50416.0
SFO,WUH,39327.0
SFO,YEG,15801.0
SFO,YUL,91207.0
SFO,YVR,360447.0
SFO,YYC,117835.0
SFO,YYJ,15678.0
SFO,YYZ,274139.0
SFO,ZRH,135132.0
SGD,OPF,2.0
SGY,JNU,6647.0
SGY,KTN,8.0
SHJ,CVG,0.0
SHV,ABI,49.0
SHV,AEX,111.0
SHV,ANB,0.0
SHV,ATL,95917.0
SHV,AUS,162.0
SHV,BFI,0.0
SHV,BFM,0.0
SHV,BHM,74.0
SHV,BNA,161.0
SHV,BOI,76.0
SHV,BRO,0.0
SHV,BTR,117.0
SHV,BUF,0.0
SHV,CAE,97.0
SHV,CHA,65.0
SHV,CHS,150.0
SHV,CLE,0.0
SHV,CLT,26641.0
SHV,CMH,0.0
SHV,COS,0.0
SHV,COU,45.0
SHV,CRP,43.0
SHV,CVG,178.0
SHV,DAL,76.0
SHV,DAY,150.0
SHV,DCA,613.0
SHV,DEN,14049.0
SHV,DFW,86492.0
SHV,DPA,0.0
SHV,DTW,195.0
SHV,ELP,0.0
SHV,EWR,163.0
SHV,FLO,0.0
SHV,FSM,68.0
SHV,GGG,62.0
SHV,HKY,0.0
SHV,HOU,169.0
SHV,HRL,0.0
SHV,IAD,273.0
SHV,IAG,0.0
SHV,IAH,45561.0
SHV,IND,115.0
SHV,JAN,72.0
SHV,JAX,232.0
SHV,JFK,119.0
SHV,KEF,153.0
SHV,LAS,16729.0
SHV,LAX,0.0
SHV,LCH,0.0
SHV,LCK,0.0
SHV,LFT,37.0
SHV,LGA,162.0
SHV,LIT,59.0
SHV,LRD,0.0
SHV,LUK,0.0
SHV,MAF,103.0
SHV,MCI,0.0
SHV,MDT,0.0
SHV,MEM,214.0
SHV,MEX,116.0
SHV,MIA,342.0
SHV,MKE,93.0
SHV,MLU,229.0
SHV,MOB,42.0
SHV,MSP,74.0
SHV,MSY,0.0
SHV,MXP,0.0
SHV,NKX,0.0
SHV,OLS,0.0
SHV,OMA,50.0
SHV,ORD,170.0
SHV,PBI,2.0
SHV,PHF,0.0
SHV,PHL,403.0
SHV,PIT,74.0
SHV,PNS,178.0
SHV,PSP,159.0
SHV,QRO,0.0
SHV,RDU,229.0
SHV,RIC,157.0
SHV,SAN,177.0
SHV,SAT,323.0
SHV,SAV,74.0
SHV,SEA,166.0
SHV,SHV,0.0
SHV,SJU,0.0
SHV,SLC,99.0
SHV,STL,173.0
SHV,TLH,65.0
SHV,TPA,158.0
SHV,TRC,31.0
SHV,TUL,43.0
SHV,TYS,147.0
SHV,VPS,105.0
SHV,YHM,0.0
SHV,YIP,0.0
SHV,YKF,0.0
SHV,YUL,63.0
SHV,YXU,0.0
SHV,YYZ,27.0
SHV,ZCL,43.0
SID,JFK,0.0
SIG,EIS,35.0
SIG,LRM,5.0
SIG,PUJ,7.0
SIG,SKB,8.0
SIG,STT,13.0
SIG,STX,10.0
SIN,EWR,9851.0
SIN,HNL,113.0
SIN,LAS,251.0
SIN,LAX,65108.0
SIN,SFO,168180.0
SIR,TEB,1.0
SIT,ANC,930.0
SIT,JNU,60964.0
SIT,KTN,41703.0
SIT,SEA,20712.0
SIT,SGY,0.0
SIT,SIT,122.0
SJC,ABQ,6266.0
SJC,ANB,0.0
SJC,ATL,168574.0
SJC,AUS,130990.0
SJC,BCN,3.0
SJC,BED,1.0
SJC,BFI,380.0
SJC,BJX,1245.0
SJC,BNA,0.0
SJC,BOI,51509.0
SJC,BOS,35578.0
SJC,BRO,1.0
SJC,BRU,2.0
SJC,BUF,129.0
SJC,BUR,346981.0
SJC,BWI,52569.0
SJC,CHS,4.0
SJC,CIW,6.0
SJC,CLT,24872.0
SJC,CMH,39.0
SJC,COU,85.0
SJC,CVG,12730.0
SJC,DAL,90867.0
SJC,DEN,367686.0
SJC,DFW,192991.0
SJC,DTW,5168.0
SJC,ELP,347.0
SJC,EWR,71040.0
SJC,FRA,32913.0
SJC,GDL,145873.0
SJC,GEG,26842.0
SJC,GRB,169.0
SJC,HAV,5.0
SJC,HHR,109.0
SJC,HNL,124351.0
SJC,HOU,35751.0
SJC,IAD,2.0
SJC,IAH,49491.0
SJC,IND,140.0
SJC,JFK,97277.0
SJC,KOA,32054.0
SJC,LAS,465939.0
SJC,LAX,673198.0
SJC,LBB,0.0
SJC,LBG,3.0
SJC,LGB,117300.0
SJC,LGW,0.0
SJC,LHR,54567.0
SJC,LIH,37373.0
SJC,LIN,4.0
SJC,LIR,7.0
SJC,LTN,19.0
SJC,LUK,0.0
SJC,MCI,606.0
SJC,MCO,29796.0
SJC,MDW,71345.0
SJC,MEM,0.0
SJC,MEX,11829.0
SJC,MHR,0.0
SJC,MIA,0.0
SJC,MLM,15202.0
SJC,MSP,80868.0
SJC,MSY,2279.0
SJC,NGO,6.0
SJC,NRT,52103.0
SJC,NUQ,0.0
SJC,OAK,371.0
SJC,OGG,117418.0
SJC,OMA,213.0
SJC,ONT,166110.0
SJC,ORD,167228.0
SJC,ORF,5.0
SJC,ORL,3.0
SJC,PDX,372270.0
SJC,PEK,43514.0
SJC,PHL,0.0
SJC,PHX,403118.0
SJC,PIE,11.0
SJC,PIT,13.0
SJC,PSP,74.0
SJC,PVR,0.0
SJC,RNO,91218.0
SJC,RSW,90.0
SJC,SAN,572251.0
SJC,SAT,8586.0
SJC,SEA,637592.0
SJC,SFO,178.0
SJC,SJD,51737.0
SJC,SJO,14.0
SJC,SLC,228752.0
SJC,SMF,135.0
SJC,SNA,447010.0
SJC,STL,36484.0
SJC,STN,15.0
SJC,SWF,153.0
SJC,SXB,5.0
SJC,TEB,24.0
SJC,TPA,170.0
SJC,TUL,7268.0
SJC,TUS,26462.0
SJC,YBL,30.0
SJC,YEG,49.0
SJC,YUL,50.0
SJC,YVR,59189.0
SJC,YWG,89.0
SJC,YYC,103.0
SJC,YYJ,3.0
SJC,YYZ,0.0
SJC,ZCL,10880.0
SJD,ATL,46830.0
SJD,AUS,1183.0
SJD,BED,1.0
SJD,BUR,4.0
SJD,BWI,1844.0
SJD,CLT,5139.0
SJD,DEN,82185.0
SJD,DFW,160854.0
SJD,DTW,11429.0
SJD,EWR,19501.0
SJD,FOK,0.0
SJD,HOU,54089.0
SJD,HPN,19.0
SJD,IAD,1193.0
SJD,IAH,125929.0
SJD,JFK,2710.0
SJD,LAS,530.0
SJD,LAX,325412.0
SJD,MCO,0.0
SJD,MDW,3171.0
SJD,MSP,18928.0
SJD,OAK,40135.0
SJD,OPF,7.0
SJD,ORD,75849.0
SJD,PDX,14806.0
SJD,PHX,123823.0
SJD,SAN,127501.0
SJD,SAT,2.0
SJD,SEA,41377.0
SJD,SFO,127084.0
SJD,SJC,54450.0
SJD,SLC,28426.0
SJD,SMF,10000.0
SJD,SNA,66265.0
SJD,STL,1098.0
SJO,ART,0.0
SJO,ATL,132543.0
SJO,BWI,5652.0
SJO,CLT,26581.0
SJO,DAL,50.0
SJO,DAY,0.0
SJO,DEN,154.0
SJO,DFW,49746.0
SJO,EWR,87311.0
SJO,FLL,202338.0
SJO,FOK,0.0
SJO,HOU,45863.0
SJO,IAD,3950.0
SJO,IAH,152332.0
SJO,JFK,5.0
SJO,LAX,92675.0
SJO,LGA,6.0
SJO,MCO,57630.0
SJO,MEM,0.0
SJO,MIA,140437.0
SJO,ORD,4649.0
SJO,PHX,12391.0
SJO,RSW,252.0
SJO,SFO,1.0
SJO,SJC,13.0
SJO,SJU,0.0
SJO,SYR,0.0
SJO,TEB,7.0
SJT,ABI,42.0
SJT,AUS,0.0
SJT,DFW,52417.0
SJT,DRT,27.0
SJT,ENV,436.0
SJT,ICT,25.0
SJT,LBB,0.0
SJT,ROW,41.0
SJT,SHV,48.0
SJU,ANU,3614.0
SJU,ATL,239591.0
SJU,AXA,4314.0
SJU,BDL,60798.0
SJU,BGI,3.0
SJU,BNA,0.0
SJU,BOG,34158.0
SJU,BOS,116336.0
SJU,BQN,143.0
SJU,BSB,253.0
SJU,BWI,99810.0
SJU,CCS,0.0
SJU,CHS,149.0
SJU,CIW,5.0
SJU,CLE,66.0
SJU,CLT,121094.0
SJU,CMH,40.0
SJU,CTG,50.0
SJU,CUN,2352.0
SJU,CVG,518.0
SJU,DAL,146.0
SJU,DAY,0.0
SJU,DCA,48786.0
SJU,DFW,85540.0
SJU,DOM,4342.0
SJU,EIS,24495.0
SJU,EWR,196874.0
SJU,FDF,354.0
SJU,FLL,443995.0
SJU,FPO,0.0
SJU,FRA,9184.0
SJU,GND,145.0
SJU,HOU,23056.0
SJU,HPN,2.0
SJU,IAD,35926.0
SJU,IAH,85299.0
SJU,ILG,187.0
SJU,ISP,15313.0
SJU,JAN,173.0
SJU,JAX,615.0
SJU,JFK,429985.0
SJU,LCK,0.0
SJU,LGG,0.0
SJU,LIR,0.0
SJU,LRD,0.0
SJU,LRM,664.0
SJU,MAD,26950.0
SJU,MAZ,6838.0
SJU,MCO,655144.0
SJU,MDW,31069.0
SJU,MEM,0.0
SJU,MIA,345778.0
SJU,MSP,4811.0
SJU,MST,0.0
SJU,NAS,5.0
SJU,OKC,67.0
SJU,ORD,110125.0
SJU,PAP,0.0
SJU,PBI,208.0
SJU,PBM,0.0
SJU,PHL,187671.0
SJU,PIT,452.0
SJU,PLS,7.0
SJU,POP,0.0
SJU,POS,137.0
SJU,PTP,3529.0
SJU,PTY,65731.0
SJU,PUJ,58361.0
SJU,RDU,13168.0
SJU,RIC,71.0
SJU,SBH,9501.0
SJU,SDQ,100511.0
SJU,SJU,10.0
SJU,SKB,7276.0
SJU,STI,26813.0
SJU,STL,128.0
SJU,STT,103429.0
SJU,STX,55632.0
SJU,SVD,0.0
SJU,SXM,12624.0
SJU,TEB,15.0
SJU,TPA,139318.0
SJU,TUL,64.0
SJU,VCP,0.0
SJU,VSA,0.0
SJU,YUL,1020.0
SJU,YYZ,6730.0
SKB,ATL,5619.0
SKB,CLE,91.0
SKB,CLT,5158.0
SKB,EWR,1941.0
SKB,FLL,0.0
SKB,HPN,7.0
SKB,IAH,60.0
SKB,IND,167.0
SKB,JFK,9830.0
SKB,MIA,62003.0
SKB,MSP,214.0
SKB,SIG,8.0
SKB,SJU,6835.0
SKB,STT,2666.0
SKB,STX,119.0
SKF,AUS,0.0
SKF,BWI,0.0
SKF,CVG,0.0
SKF,IAH,0.0
SKF,LRD,0.0
SKF,MEM,0.0
SKF,ONT,0.0
SKF,PVD,0.0
SKF,RIV,0.0
SKF,SAT,0.0
SKF,SMF,0.0
SKF,TPA,0.0
SLC,ABQ,75308.0
SLC,ALB,141.0
SLC,AMS,91303.0
SLC,ANC,8446.0
SLC,ATL,563655.0
SLC,AUS,96997.0
SLC,BFI,156.0
SLC,BGR,121.0
SLC,BLI,0.0
SLC,BNA,49770.0
SLC,BOI,190587.0
SLC,BOS,168571.0
SLC,BUR,121112.0
SLC,BWI,136341.0
SLC,CDC,14727.0
SLC,CDG,61582.0
SLC,CLE,17523.0
SLC,CLT,99819.0
SLC,COS,27378.0
SLC,CPR,26773.0
SLC,CUN,44507.0
SLC,CVG,74560.0
SLC,DAL,47364.0
SLC,DCA,62793.0
SLC,DEN,833798.0
SLC,DFW,431768.0
SLC,DSM,20472.0
SLC,DTW,228858.0
SLC,ELP,4455.0
SLC,ENV,58.0
SLC,EWR,104548.0
SLC,FAT,51354.0
SLC,FLL,107952.0
SLC,FRA,334.0
SLC,GDL,28316.0
SLC,GEG,140879.0
SLC,GFK,132.0
SLC,GRB,0.0
SLC,GTF,39148.0
SLC,GUS,0.0
SLC,HIF,0.0
SLC,HLN,46558.0
SLC,HNL,87983.0
SLC,HOU,12471.0
SLC,IAD,40067.0
SLC,IAH,210541.0
SLC,ICT,0.0
SLC,IND,35889.0
SLC,ISN,0.0
SLC,JFK,308506.0
SLC,LAN,0.0
SLC,LAS,485520.0
SLC,LAX,641647.0
SLC,LGA,0.0
SLC,LGB,263125.0
SLC,LHR,33950.0
SLC,LNK,0.0
SLC,MCI,85774.0
SLC,MCO,209378.0
SLC,MDW,103753.0
SLC,MEM,246.0
SLC,MEX,44466.0
SLC,MHR,0.0
SLC,MIA,10946.0
SLC,MKE,23429.0
SLC,MOT,0.0
SLC,MSN,18136.0
SLC,MSP,288903.0
SLC,MSY,46406.0
SLC,MUC,281.0
SLC,MUO,0.0
SLC,NRT,220.0
SLC,OAK,244628.0
SLC,OGG,15396.0
SLC,OKC,40866.0
SLC,OMA,44109.0
SLC,ONT,80846.0
SLC,ORD,338263.0
SLC,PDX,339297.0
SLC,PHL,68557.0
SLC,PHX,561206.0
SLC,PIT,17998.0
SLC,PSP,46606.0
SLC,PVR,22647.0
SLC,RDU,47327.0
SLC,RNO,145941.0
SLC,ROW,0.0
SLC,RSW,1339.0
SLC,SAN,331561.0
SLC,SAT,75816.0
SLC,SEA,508628.0
SLC,SFO,326971.0
SLC,SJC,223715.0
SLC,SJD,27514.0
SLC,SMF,204461.0
SLC,SNA,169188.0
SLC,STL,63554.0
SLC,TEB,26.0
SLC,TPA,38701.0
SLC,TUL,24111.0
SLC,TUS,55468.0
SLC,UAM,0.0
SLC,YVR,47003.0
SLC,YWG,0.0
SLC,YXE,0.0
SLC,YYC,32694.0
SLC,YYZ,49877.0
SLP,CVG,0.0
SLP,DAY,0.0
SLP,DFW,38213.0
SLP,IAH,28526.0
SLP,LRD,0.0
SLP,SHV,0.0
SLP,YIP,0.0
SLP,YUM,0.0
SLU,BQN,0.0
SLU,PBI,10.0
SLW,BRO,0.0
SLW,CHA,0.0
SLW,CHS,0.0
SLW,CLT,0.0
SLW,DRT,0.0
SLW,DTW,50.0
SLW,ELP,0.0
SLW,FLL,0.0
SLW,LRD,0.0
SLW,MCI,0.0
SLW,MEM,0.0
SLW,MSY,0.0
SLW,OKC,0.0
SLW,OLS,0.0
SLW,SHV,0.0
SLW,TUL,0.0
SLW,TYS,0.0
SLW,YIP,0.0
SMA,IAD,0.0
SMA,IAH,0.0
SMA,PBI,2.0
SMF,AMS,12.0
SMF,ATL,151138.0
SMF,AUS,32235.0
SMF,BJX,954.0
SMF,BOI,73025.0
SMF,BOS,15108.0
SMF,BUR,298708.0
SMF,BWI,52063.0
SMF,CDC,108.0
SMF,CIC,0.0
SMF,CLE,44.0
SMF,CLT,55677.0
SMF,CVG,0.0
SMF,DAL,49850.0
SMF,DEN,386558.0
SMF,DFW,247008.0
SMF,DTW,141.0
SMF,ELP,89.0
SMF,EWR,27995.0
SMF,FAT,42.0
SMF,GCM,115.0
SMF,GDL,104656.0
SMF,GEG,46311.0
SMF,HHR,9.0
SMF,HNL,86111.0
SMF,HOU,1030.0
SMF,HUX,620.0
SMF,IAD,38958.0
SMF,IAH,88843.0
SMF,IND,0.0
SMF,JFK,53218.0
SMF,KOA,365.0
SMF,LAS,313611.0
SMF,LAX,568100.0
SMF,LGB,199155.0
SMF,MCI,344.0
SMF,MCO,31704.0
SMF,MDW,61318.0
SMF,MEM,0.0
SMF,MEX,1633.0
SMF,MKE,49.0
SMF,MSP,90378.0
SMF,MSY,9694.0
SMF,OAK,660.0
SMF,OGG,51388.0
SMF,OKC,355.0
SMF,OMA,171.0
SMF,ONT,276676.0
SMF,ORD,133409.0
SMF,PBI,115.0
SMF,PDX,256940.0
SMF,PHX,453719.0
SMF,PSP,168.0
SMF,PUB,0.0
SMF,PVR,321.0
SMF,RNO,356.0
SMF,SAN,559609.0
SMF,SAT,94.0
SMF,SEA,515857.0
SMF,SFO,108690.0
SMF,SJC,783.0
SMF,SJD,9545.0
SMF,SJO,0.0
SMF,SLC,209778.0
SMF,SNA,274937.0
SMF,STL,37773.0
SMF,TUL,153.0
SMF,YEG,0.0
SMF,YVR,12145.0
SMR,MIA,738.0
SNA,ABQ,24038.0
SNA,ATL,201989.0
SNA,AUS,9808.0
SNA,BFI,163.0
SNA,BFL,3.0
SNA,BOS,69.0
SNA,BUF,51.0
SNA,BUR,149.0
SNA,BWI,3.0
SNA,CXL,14.0
SNA,DAL,35193.0
SNA,DEN,487124.0
SNA,DFW,393811.0
SNA,DTW,44676.0
SNA,EWR,96719.0
SNA,HHR,8.0
SNA,HOU,51337.0
SNA,HPN,19.0
SNA,IAD,103.0
SNA,IAH,212679.0
SNA,IND,4.0
SNA,INL,6.0
SNA,JFK,7069.0
SNA,LAS,319870.0
SNA,LAX,1655.0
SNA,LBB,0.0
SNA,LGB,36.0
SNA,LIT,169.0
SNA,MCI,60.0
SNA,MDW,12457.0
SNA,MEM,0.0
SNA,MIA,3.0
SNA,MKE,0.0
SNA,MSP,113157.0
SNA,NUQ,0.0
SNA,OAK,295373.0
SNA,ONT,3733.0
SNA,ORD,314098.0
SNA,ORL,1.0
SNA,PDX,178014.0
SNA,PHX,496310.0
SNA,PVR,19565.0
SNA,RNO,150.0
SNA,SAN,0.0
SNA,SAT,10134.0
SNA,SEA,485131.0
SNA,SFO,434974.0
SNA,SJC,437428.0
SNA,SJD,65997.0
SNA,SLC,169973.0
SNA,SMF,274151.0
SNA,STL,57.0
SNA,TEB,3.0
SNA,TUS,1.0
SNA,YVR,42098.0
SNN,BFI,0.0
SNN,BGR,0.0
SNN,BOS,45311.0
SNN,DTW,0.0
SNN,EWR,32161.0
SNN,FLL,251.0
SNN,GRK,266.0
SNN,IAD,1008.0
SNN,JFK,56746.0
SNN,LAS,251.0
SNN,MCI,0.0
SNN,MCO,193.0
SNN,MIA,0.0
SNN,ORD,0.0
SNN,PHL,20344.0
SNN,PVD,17878.0
SNN,SFO,3.0
SNN,SWF,22527.0
SNN,TEB,11.0
SNP,AKN,341.0
SNP,ANC,1390.0
SNP,BET,16.0
SNP,CDB,89.0
SNP,DLG,893.0
SNP,DUT,13.0
SNP,SNP,25.0
SNR,MIA,12.0
SNU,FLL,23099.0
SNU,MIA,86498.0
SNU,TPA,5892.0
SOF,CLT,2.0
SPG,FLL,3.0
SPM,BGR,0.0
SPM,TCM,0.0
SPN,CAN,24084.0
SPN,GUM,57375.0
SPN,HGH,21739.0
SPN,HKG,38723.0
SPN,HNL,0.0
SPN,LAX,0.0
SPN,MNL,0.0
SPN,NGO,181.0
SPN,NRT,20058.0
SPN,PEK,39815.0
SPN,PUS,42498.0
SPN,ROP,9785.0
SPN,TKK,82.0
SPN,YAP,54.0
SPS,ABI,40.0
SPS,ACT,99.0
SPS,AEX,41.0
SPS,BTR,39.0
SPS,CLL,48.0
SPS,DCA,154.0
SPS,DFW,29673.0
SPS,ENV,223.0
SPS,GRR,111.0
SPS,LAX,149.0
SPS,MEM,113.0
SPS,MSP,72.0
SPS,OKC,73.0
SPS,ORD,151.0
SPS,SAV,124.0
SPS,SJT,44.0
SPS,SNA,123.0
SPS,SUX,49.0
SPS,TUL,0.0
SPS,YYZ,44.0
SSA,MIA,6579.0
STI,ATL,6147.0
STI,BOS,44998.0
STI,BQN,0.0
STI,EWR,103541.0
STI,FLL,48033.0
STI,JFK,453628.0
STI,MIA,60768.0
STI,ORF,190.0
STI,PBI,145.0
STI,SJU,26082.0
STL,ABQ,115.0
STL,ADW,0.0
STL,AEX,0.0
STL,ANC,0.0
STL,ANU,139.0
STL,ATL,538111.0
STL,AUA,4.0
STL,AUS,81361.0
STL,BDL,19835.0
STL,BLV,74.0
STL,BNA,121367.0
STL,BOI,0.0
STL,BOS,138876.0
STL,BTR,49.0
STL,BTV,0.0
STL,BUF,147.0
STL,BUR,2.0
STL,BWI,166447.0
STL,CHS,10602.0
STL,CLE,86278.0
STL,CLL,51.0
STL,CLT,188836.0
STL,CMH,82988.0
STL,COS,47.0
STL,COU,87.0
STL,CUN,80352.0
STL,CVG,19505.0
STL,DAL,238211.0
STL,DAY,68.0
STL,DCA,220939.0
STL,DEN,402624.0
STL,DFW,277465.0
STL,DSM,79231.0
STL,DTW,203950.0
STL,EWR,157876.0
STL,FAB,2.0
STL,FLL,97693.0
STL,FOD,5646.0
STL,GDL,348.0
STL,GNV,113.0
STL,HKY,0.0
STL,HOU,155799.0
STL,HPN,49.0
STL,HUX,1701.0
STL,IAD,46938.0
STL,IAH,102101.0
STL,ICT,77685.0
STL,ILM,28.0
STL,IND,1614.0
STL,INT,0.0
STL,JAX,6820.0
STL,JBR,5796.0
STL,JFK,270.0
STL,KEF,18390.0
STL,LAN,0.0
STL,LAS,236027.0
STL,LAX,212211.0
STL,LGA,283020.0
STL,LGB,50.0
STL,LIT,76272.0
STL,LRD,0.0
STL,MBJ,5741.0
STL,MCI,153001.0
STL,MCO,286177.0
STL,MDW,274870.0
STL,MEM,860.0
STL,MEX,1160.0
STL,MIA,82900.0
STL,MKE,81913.0
STL,MKL,3641.0
STL,MSN,7.0
STL,MSP,262334.0
STL,MSY,79829.0
STL,NAS,0.0
STL,OAK,49757.0
STL,OKC,85337.0
STL,OMA,121808.0
STL,ORD,328604.0
STL,PBG,0.0
STL,PBI,2138.0
STL,PDX,62313.0
STL,PHL,197607.0
STL,PHX,243445.0
STL,PIT,52619.0
STL,PNS,1174.0
STL,PSE,68.0
STL,PUJ,9255.0
STL,PVD,159.0
STL,PVR,2445.0
STL,PWM,0.0
STL,RDU,80045.0
STL,RIC,73.0
STL,ROC,14.0
STL,RSW,90315.0
STL,SAN,121598.0
STL,SAT,93369.0
STL,SEA,137397.0
STL,SFO,102727.0
STL,SJC,38202.0
STL,SJD,1007.0
STL,SJU,0.0
STL,SLC,62335.0
STL,SMF,41394.0
STL,SNA,397.0
STL,SYR,0.0
STL,TBN,7717.0
STL,TEB,7.0
STL,TPA,105948.0
STL,TUL,79334.0
STL,TUS,234.0
STL,TYS,186.0
STL,YEG,13.0
STL,YKF,0.0
STL,YOW,50.0
STL,YWG,51.0
STL,YYC,149.0
STL,YYZ,34483.0
STN,ATL,0.0
STN,AUS,4.0
STN,BGR,6.0
STN,BOS,6293.0
STN,DFW,0.0
STN,EWR,18190.0
STN,HPN,1.0
STN,IND,0.0
STN,JFK,295.0
STN,LAS,1749.0
STN,LAX,261.0
STN,LCK,0.0
STN,MCO,3680.0
STN,MEM,0.0
STN,MIA,2.0
STN,PHL,0.0
STN,SJC,32.0
STN,TEB,16.0
STR,ATL,66114.0
STR,BGR,192.0
STR,BOS,7.0
STR,COS,0.0
STR,IAD,2.0
STR,LAS,3.0
STR,LAX,3.0
STR,PDX,6.0
STR,TEB,12.0
STR,WRB,0.0
STT,ANU,2.0
STT,ATL,61626.0
STT,AXA,2286.0
STT,CLT,8246.0
STT,EIS,0.0
STT,EWR,5383.0
STT,FLL,40452.0
STT,IAD,11955.0
STT,IAH,905.0
STT,JFK,29581.0
STT,MCO,3059.0
STT,MDT,3.0
STT,MIA,114106.0
STT,ORD,1101.0
STT,PDL,4.0
STT,PHL,2170.0
STT,SBH,163.0
STT,SIG,28.0
STT,SJU,101241.0
STT,SKB,2800.0
STT,STX,42276.0
STT,SXM,0.0
STT,TEB,10.0
STX,ATL,10074.0
STX,AXA,2.0
STX,CLT,4212.0
STX,FLL,12545.0
STX,LFT,67.0
STX,LGA,0.0
STX,MIA,90899.0
STX,SBH,6.0
STX,SFG,5.0
STX,SIG,10.0
STX,SJU,56786.0
STX,SKB,66.0
STX,SLU,10.0
STX,STT,41759.0
SUU,ANC,0.0
SUU,CVG,0.0
SUU,LAX,0.0
SUU,MHR,0.0
SUU,MIA,0.0
SUU,OKO,0.0
SUU,ORD,0.0
SUU,SUU,0.0
SUX,ATL,0.0
SUX,DEN,0.0
SUX,DFW,14593.0
SUX,DSM,49.0
SUX,ENV,256.0
SUX,LNK,0.0
SUX,MSN,0.0
SUX,OMA,109.0
SUX,ORD,29472.0
SUX,PHL,76.0
SUX,TTN,10.0
SVD,JFK,6090.0
SVD,MIA,354.0
SVG,IAH,0.0
SVG,SWF,62.0
SVN,ANC,150.0
SVN,GRK,198.0
SVO,ATL,0.0
SVO,BOS,3.0
SVO,DFW,0.0
SVO,IAD,20947.0
SVO,JFK,282929.0
SVO,LAX,107906.0
SVO,MIA,44429.0
SVO,ORD,0.0
SVQ,AUS,0.0
SVW,ANC,14.0
SWF,ALB,42.0
SWF,ANU,4.0
SWF,ATL,68.0
SWF,AUS,1.0
SWF,BCN,270.0
SWF,BFI,0.0
SWF,BFS,11679.0
SWF,BGO,10807.0
SWF,BGR,3.0
SWF,BOD,0.0
SWF,BOS,91.0
SWF,BQN,144.0
SWF,BTV,58.0
SWF,BUF,162.0
SWF,CDG,332.0
SWF,CMH,0.0
SWF,CPH,539.0
SWF,CVG,167.0
SWF,DAL,49.0
SWF,DCA,517.0
SWF,DEN,291.0
SWF,DFW,0.0
SWF,DSM,94.0
SWF,DTW,28461.0
SWF,DUB,81771.0
SWF,EDI,29839.0
SWF,EWR,0.0
SWF,FCO,695.0
SWF,FDF,159.0
SWF,FLL,29570.0
SWF,HKG,240.0
SWF,HPN,0.0
SWF,IND,0.0
SWF,JFK,0.0
SWF,LAS,436.0
SWF,LBG,6.0
SWF,LGW,639.0
SWF,MBJ,166.0
SWF,MCO,30877.0
SWF,MEM,0.0
SWF,MIA,0.0
SWF,MKE,60.0
SWF,MSN,37.0
SWF,MSP,140.0
SWF,MUC,292.0
SWF,MXP,254.0
SWF,MYR,9132.0
SWF,OKC,168.0
SWF,OPF,0.0
SWF,ORD,222.0
SWF,ORF,6.0
SWF,OSL,525.0
SWF,PBI,0.0
SWF,PDX,111.0
SWF,PEK,234.0
SWF,PHL,38628.0
SWF,PIE,18031.0
SWF,PIT,49.0
SWF,PTP,164.0
SWF,PVD,0.0
SWF,RDU,289.0
SWF,ROC,101.0
SWF,RSW,72.0
SWF,SAN,152.0
SWF,SJC,163.0
SWF,SJO,140.0
SWF,SLC,86.0
SWF,SNN,22042.0
SWF,STL,75.0
SWF,TEB,2.0
SWF,TYS,59.0
SWF,VCE,202.0
SWF,YIP,161.0
SWF,YKF,8.0
SWF,YQX,178.0
SWF,YUL,81.0
SWF,YYR,189.0
SWF,YYZ,75.0
SWF,ZRH,224.0
SXB,SJC,2.0
SXF,BDL,2.0
SXF,ORD,3.0
SXF,TEB,2.0
SXM,ATL,24604.0
SXM,BDL,7.0
SXM,BNA,2.0
SXM,CLT,7184.0
SXM,EWR,6781.0
SXM,FLL,4683.0
SXM,IAD,747.0
SXM,JFK,50074.0
SXM,LAX,7.0
SXM,MIA,48346.0
SXM,OPF,5.0
SXM,ORD,910.0
SXM,PHL,1846.0
SXM,SFO,1.0
SXM,SJU,11545.0
SXM,STT,0.0
SXM,STX,151.0
SXM,TEB,9.0
SYA,ANC,0.0
SYA,PEK,193.0
SYD,DFW,107522.0
SYD,HNL,237842.0
SYD,IAH,52890.0
SYD,LAX,467499.0
SYD,SFO,163465.0
SYR,ACY,223.0
SYR,AEX,73.0
SYR,ALB,147.0
SYR,ATL,138880.0
SYR,AUS,68.0
SYR,BDL,204.0
SYR,BED,255.0
SYR,BNA,3501.0
SYR,BOS,35814.0
SYR,BTV,64.0
SYR,BUF,265.0
SYR,BWI,5.0
SYR,CEF,111.0
